#coord1    coord2    Free Energy    +/-    Probability    +/-
1.036200    	-2.920200    37.728294    0.920648    0.000000    0.000000
1.099000    	-2.920200    37.196009    0.983008    0.000000    0.000000
1.161800    	-2.920200    35.318960    0.811838    0.000000    0.000000
1.224600    	-2.920200    35.328063    0.810044    0.000000    0.000000
1.287400    	-2.920200    34.857727    0.783396    0.000000    0.000000
1.350200    	-2.920200    34.872366    0.833905    0.000000    0.000000
1.413000    	-2.920200    35.199359    0.657603    0.000000    0.000000
1.475800    	-2.920200    35.786299    0.527698    0.000000    0.000000
1.538600    	-2.920200    36.397186    0.659453    0.000000    0.000000
1.601400    	-2.920200    36.765237    0.554273    0.000000    0.000000
1.664200    	-2.920200    38.357683    0.553425    0.000000    0.000000
1.727000    	-2.920200    39.587198    0.434962    0.000000    0.000000
1.789800    	-2.920200    39.387653    0.513076    0.000000    0.000000
1.852600    	-2.920200    40.699564    1.103433    0.000000    0.000000
1.915400    	-2.920200    41.161530    0.642358    0.000000    0.000000
1.978200    	-2.920200    40.309395    0.439792    0.000000    0.000000
2.041000    	-2.920200    40.053426    0.650254    0.000000    0.000000
2.103800    	-2.920200    39.716455    0.536734    0.000000    0.000000
2.166600    	-2.920200    39.401526    0.339469    0.000000    0.000000
2.229400    	-2.920200    38.676074    1.070898    0.000000    0.000000
2.292200    	-2.920200    37.402090    0.537492    0.000000    0.000000
2.355000    	-2.920200    36.181985    0.398652    0.000000    0.000000
2.417800    	-2.920200    34.769698    0.441366    0.000000    0.000000
2.480600    	-2.920200    33.036678    0.380334    0.000000    0.000000
2.543400    	-2.920200    31.178932    0.447612    0.000000    0.000000
2.606200    	-2.920200    29.642274    0.443436    0.000000    0.000000
2.669000    	-2.920200    27.688256    0.392879    0.000000    0.000000
2.731800    	-2.920200    25.131801    0.418280    0.000000    0.000000
2.794600    	-2.920200    22.846879    0.387327    0.000001    0.000000
2.857400    	-2.920200    20.680539    0.483643    0.000002    0.000000
2.920200    	-2.920200    19.432835    0.792659    0.000002    0.000001
2.983000    	-2.920200    17.060245    0.400213    0.000006    0.000001
3.045800    	-2.920200    15.103886    0.396699    0.000014    0.000002
3.108600    	-2.920200    13.108631    0.286406    0.000031    0.000004
-3.108600    	-2.857400    11.835740    0.371392    0.000052    0.000008
-3.045800    	-2.857400    10.097772    0.565559    0.000105    0.000024
-2.983000    	-2.857400    8.449638    0.328027    0.000203    0.000027
-2.920200    	-2.857400    7.982788    0.431967    0.000245    0.000042
-2.857400    	-2.857400    6.152896    0.322935    0.000509    0.000066
-2.794600    	-2.857400    5.701176    0.408127    0.000610    0.000100
-2.731800    	-2.857400    4.966825    0.345249    0.000819    0.000113
-2.669000    	-2.857400    4.720923    0.278476    0.000904    0.000101
-2.606200    	-2.857400    4.655009    0.297236    0.000928    0.000111
-2.543400    	-2.857400    5.435811    0.363371    0.000679    0.000099
-2.480600    	-2.857400    4.931237    0.347142    0.000831    0.000116
-2.417800    	-2.857400    6.247980    0.318469    0.000490    0.000063
-2.355000    	-2.857400    6.742265    0.431413    0.000402    0.000070
-2.292200    	-2.857400    7.631147    0.240985    0.000282    0.000027
-2.229400    	-2.857400    7.631104    0.322097    0.000282    0.000036
-2.166600    	-2.857400    8.043376    0.499916    0.000239    0.000048
-2.103800    	-2.857400    9.065634    0.520159    0.000158    0.000033
-2.041000    	-2.857400    9.823245    0.383737    0.000117    0.000018
-1.978200    	-2.857400    9.848271    0.169981    0.000116    0.000008
-1.915400    	-2.857400    10.942741    0.270569    0.000075    0.000008
-1.852600    	-2.857400    12.234396    0.410664    0.000044    0.000007
-1.789800    	-2.857400    12.406092    0.303386    0.000042    0.000005
-1.727000    	-2.857400    12.693909    0.308932    0.000037    0.000005
-1.664200    	-2.857400    13.100674    0.232175    0.000031    0.000003
-1.601400    	-2.857400    14.833691    0.458381    0.000016    0.000003
-1.538600    	-2.857400    15.416835    0.394915    0.000012    0.000002
-1.475800    	-2.857400    16.930913    0.374184    0.000007    0.000001
-1.413000    	-2.857400    18.266776    0.667312    0.000004    0.000001
-1.350200    	-2.857400    20.396156    0.251464    0.000002    0.000000
-1.287400    	-2.857400    22.614786    0.426101    0.000001    0.000000
