#x	Free Energy	Probability
0.282600	-2.983000	75.623945	0.000000
0.345400	-2.983000	72.488015	0.000000
0.408200	-2.983000	67.477945	0.000000
0.471000	-2.983000	66.121540	0.000000
0.533800	-2.983000	63.143669	0.000000
0.596600	-2.983000	59.057127	0.000000
0.659400	-2.983000	55.254075	0.000001
0.722200	-2.983000	51.918405	0.000002
0.785000	-2.983000	49.198730	0.000006
0.847800	-2.983000	46.429298	0.000019
0.910600	-2.983000	43.681496	0.000057
0.973400	-2.983000	41.622067	0.000131
1.036200	-2.983000	39.784543	0.000274
1.099000	-2.983000	38.210173	0.000514
1.161800	-2.983000	37.382711	0.000717
1.224600	-2.983000	37.073074	0.000812
1.287400	-2.983000	36.529380	0.001009
1.350200	-2.983000	36.871781	0.000880
1.413000	-2.983000	36.184387	0.001159
1.475800	-2.983000	37.074054	0.000811
1.538600	-2.983000	37.570720	0.000665
1.601400	-2.983000	38.181436	0.000520
1.664200	-2.983000	38.575555	0.000444
1.727000	-2.983000	39.735940	0.000279
1.789800	-2.983000	40.425722	0.000212
1.852600	-2.983000	40.639241	0.000194
1.915400	-2.983000	41.644449	0.000130
1.978200	-2.983000	42.216838	0.000103
2.041000	-2.983000	42.107197	0.000108
2.103800	-2.983000	40.680571	0.000191
2.166600	-2.983000	41.215855	0.000154
2.229400	-2.983000	40.200819	0.000232
2.292200	-2.983000	38.145232	0.000528
2.355000	-2.983000	36.894226	0.000872
2.417800	-2.983000	34.616270	0.002173
2.480600	-2.983000	33.718975	0.003114
2.543400	-2.983000	30.827085	0.009928
2.606200	-2.983000	29.656496	0.015874
2.669000	-2.983000	27.941950	0.031565
2.731800	-2.983000	25.339443	0.089605
2.794600	-2.983000	22.981638	0.230598
2.857400	-2.983000	20.757771	0.562417
2.920200	-2.983000	18.914186	1.177737
2.983000	-2.983000	16.746571	2.808384
3.045800	-2.983000	14.166369	7.901339
3.108600	-2.983000	12.717667	14.123332
-3.108600	-2.920200	11.318498	24.748532
-3.045800	-2.920200	9.447435	52.399137
-2.983000	-2.920200	8.978935	63.225983
-2.920200	-2.920200	6.807206	151.014908
